icon,name,rarity,value,description,monster
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,S.Rathalos Shard,8,5880,A Silver Rathalos part made of several overlapping scales. Makes for a nice accessory.,Silver Rathalos
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,S.Rath Cortex,8,7800,"A heavy Silver Rathalos cortex. This legendary item shines like moonlight, even in darkness.",Silver Rathalos
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,S.Rath Lash,8,9000,A top-grade Silver Rathalos tail. Beauty like this is worth far more than actual silver.,Silver Rathalos
https://static.wikia.nocookie.net/monsterhunter/images/c/c7/MH4G-Medicine_Icon_Yellow.png,Firegleam Dollop,8,7500,"A shining fluid produced only in rare wyverns. Even now, it continues to boil.",Silver Rathalos
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Hyper S.Rath. Shard,8,7920,"Darker than normal Rathalos scales, this tough Hyper scale emits an ominous glow.",Silver Rathalos
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/FourthGen-Carapace_Icon_Teal.png,Zinogre Cortex,8,5850,The teal cortex of a Zinogre. The monarch's armor crushes wills with its immense power.,Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Zinogre Electrofur+,8,4410,Zinogre fur said to store an endless amount of electricity. Shines with intense light.,Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/0/0c/MH4G-Claw_Icon_Teal.png,Zinogre Hardhorn,8,7560,"A mighty Zinogre horn. None can stand before its sky-shattering, awe-inspiring power.",Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/0/0c/MH4G-Claw_Icon_Teal.png,Zinogre Hardclaw,8,6300,"A rigid, high-voltage Zinogre talon. Its electrified attacks threaten all existence.",Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/6/69/MH4G-Monster_Parts_Icon_Teal.png,Zinogre Lash,8,9200,A superior Zinogre tail that wields incomparable destructive power.,Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/6/69/MH4G-Monster_Parts_Icon_Teal.png,Zinogre D-Shocker,8,7200,A shell with electric power that shames even lightning. Its effect on forged equipment is vast.,Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/5/52/MH4G-Mantle_Icon_Teal.png,Zinogre Skymerald,9,14200,An extremely rare gem found only in select Zinogres. Proof of the overwhelming warrior.,Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/FourthGen-Carapace_Icon_Teal.png,Hyper Zinogre Cortex,8,7020,"Darker than normal Zinogre shell, this tough Hyper shell emits an ominous glow.",Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Light_Green.png,Thunderlord Cortex,9,8190,A tough Thunderlord Zinogre shell. It shines even more brilliantly than gold.,Thunderlord Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Hide_Icon_Yellow.png,Thunderlord Boltfur,9,6120,"A fine Thunderlord Zinogre pelt that keeps its charge, so care should be taken when holding it.",Thunderlord Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Thunderlord Gleamhorn,9,10530,A high grade Thunderlord Zinogre horn. It shines even more brilliantly than gold.,Thunderlord Zinogre
https://static.wikia.nocookie.net/monsterhunter/images/6/6e/MH4G-Scale_Icon_Dark_Green.png,Astalos Shard,8,4680,"A high quality scale carved from an Astalos. Looks tough, but is actually quite flexible.",Astalos
https://static.wikia.nocookie.net/monsterhunter/images/a/ad/FourthGen-Carapace_Icon_Dark_Green.png,Heavy Astalos Shell,8,5220,The spiny shell of an Astalos that covers it like armor. Try to keep a safe distance!,Astalos
https://static.wikia.nocookie.net/monsterhunter/images/5/5d/MH4G-Webbing_Icon_Light_Green.png,Astalos Wingmembrane,8,7560,High quality wing membrane. Pulses green and continues to conduct electricity.,Astalos
https://static.wikia.nocookie.net/monsterhunter/images/c/c0/MH4G-Claw_Icon_Dark_Green.png,Astalos Wingripper,8,6480,"A sharp Astalos wingtalon, capable of cutting through its prey with just a touch.",Astalos
https://static.wikia.nocookie.net/monsterhunter/images/a/ad/FourthGen-Carapace_Icon_Dark_Green.png,Heavy Astalos Crest+,8,9000,A special highly-conductive material pulsing with electricity taken from an Astalos head.,Astalos
https://static.wikia.nocookie.net/monsterhunter/images/5/53/MH4G-Monster_Parts_Icon_Dark_Green.png,Astalos Scissortailblade,8,7200,The scissors-shaped tail of an Astalos. Watch out for its dangerously high voltage.,Astalos
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Light_Green.png,Boltscale,8,5850,"An Astalos scale that bristles with electricity, even after being separated from its body.",Astalos
https://static.wikia.nocookie.net/monsterhunter/images/c/cc/MH4G-Mantle_Icon_Dark_Green.png,Astalos Mantle,9,14550,A legendary Astalos scale. Those who craft it rule the earth and seize the sky.,Astalos
https://static.wikia.nocookie.net/monsterhunter/images/6/6e/MH4G-Scale_Icon_Dark_Green.png,Hyper Astalos Shard,8,5610,"Darker than normal Astalos scales, this Hyper scale emits a steady, ominous glow.",Astalos
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Scale_Icon_Teal.png,Boltreaver Shard,9,6550,"A Boltreaver Astalos scale, whose rigidity and amazing ductility make it highly coveted.",Boltreaver Astalos
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/FourthGen-Carapace_Icon_Teal.png,Heavy Boltreaver Shell,9,7300,This Boltreaver Astalos shell is so sharp it should only be handled by professionals.,Boltreaver Astalos
https://static.wikia.nocookie.net/monsterhunter/images/6/69/MH4G-Monster_Parts_Icon_Teal.png,Boltreaver Electric Barb,9,9490,A Boltreaver Astalos barb that can withstand immense electrical currents.,Boltreaver Astalos
https://static.wikia.nocookie.net/monsterhunter/images/1/14/FourthGen-Hide_Icon_Dark_Blue.png,Gammoth Fur,8,4140,This fine Gammoth fur boasts both weatherproof durability and luxuriant suppleness.,Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/7/78/FourthGen-Carapace_Icon_Brown.png,Gammoth Cortex,8,7020,The shock absorption qualities of this tough Gammoth shell can take a craftsman's breath away.,Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/0/05/MH4G-Claw_Icon_Brown.png,Gammoth Hardfang,8,8100,This weighty Gammoth fang can destroy an eye-opening array of materials without a scratch.,Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/0/0e/FourthGen-Monster_Parts_Icon_Dark_Blue.png,Trunkspine+,8,3660,A hard spine taken from the trunk of a Gammoth. So sharp it can be used to drill through solid rock.,Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/5/5f/MH4G-Ore_Icon_White.png,Giant Snowclod,8,4770,A huge clump of the snow that protects a Gammoth's legs. It's surprisingly sturdy.,Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/9/96/MH4G-Mantle_Icon_Brown.png,Gammoth Pallium,9,14550,A legendary Gammoth shell. Those who craft it rule the earth and seize the sky.,Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/1/14/FourthGen-Hide_Icon_Dark_Blue.png,Hyper Gammoth Fur X,8,4950,"Darker than normal Gammoth fur, this Hyper fur emits a steady, ominous glow.",Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Elderfrost Pelt,9,5795,"Hugely stout and supple to match, this Elderfrost Gammoth pelt is a great material to work with.",Elderfrost Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Elderfrost Cortex,9,9825,This Elderfrost Gammoth shell won't let anything or anyone near you. Peerless strength.,Elderfrost Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Elderfrost Trunkspine,9,5120,A spine taken from the trunk of an Elderfrost Gammoth. Artisans would kill to work with it.,Elderfrost Gammoth
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Mizutsune Shard,8,4950,A top-quality Mizutsune scale. Its glossy appearance belies a surprising toughness.,Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/FourthGen-Hide_Icon_Dark_Purple.png,Mizutsune Purplefell,8,4410,Luxuriant purple fur of great toughness. Works amazingly with bubblefoam.,Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/3/3e/FourthGen-Claw_Icon_Dark_Purple.png,Mizutsune Hardclaw,8,8640,"A Mizutsune claw of unparalleled hardness, able to pierce any enemy.",Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Mizutsune Silkfin,8,7200,A fin so beautiful it wouldn't look out of place as a sacred raiment in a ritual dance.,Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/8/88/FourthGen-Monster_Parts_Icon_Dark_Purple.png,Purple Mizutsune Tail,8,4320,This flowing Mizutsune tail whose lush fur and gorgeous scales make it a top dance accessory.,Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/5/53/MH4G-Medicine_Icon_Purple.png,Distilled Bubblefoam,8,4500,"The top layer of a Mizutsune's fluid, strained and distilled to the highest purity.",Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/2/27/MH4G-Mantle_Icon_Pink.png,Mizutsune Pallium,9,14550,A legendary Mizutsune scale. Those who craft it rule the earth and seize the sky.,Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Hyper Mizutsune Scale X,8,5940,"Darker than normal Mizutsune scales, this Hyper scale emits a steady, ominous glow.",Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Soulseer Shard,9,6930,A Soulseer Mizutsune scale. Those who gaze on its polished surface will find their way once more.,Soulseer Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/FourthGen-Hide_Icon_Dark_Purple.png,Soulseer Purplehide,9,6170,A beautiful Soulseer Mizutsune pelt. One stroke of its soft fur is enough to bring calm.,Soulseer Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/b/be/FourthGen-Monster_Parts_Icon_Dark_Red.png,Soulseer Tail,9,6045,Those who touch this Soulseer Mizutsune tail are captivated by its loveliness. A priceless article.,Soulseer Mizutsune
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Glavenus Shard,8,4950,A Glavenus scale whose heat resistance and protection could probably withstand hellfire.,Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/a/ac/FourthGen-Carapace_Icon_Dark_Blue.png,Glavenus Cortex,8,7020,"The tough shell of a Glavenus. When forged to its limit, it makes completely impenetrable armor.",Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/7/7f/FourthGen-Claw_Icon_Dark_Blue.png,Glavenus Hardfang,8,7920,This Glavenus fang is so hard and sharp that it can crunch through anything unscathed.,Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/a/ac/FourthGen-Carapace_Icon_Dark_Blue.png,Glavenus Hellshell,8,6750,"A shell that resembles flickering flames. One touch will reduce you to ash, so handle with care.",Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/0/0e/FourthGen-Monster_Parts_Icon_Dark_Blue.png,Glavenus Tailedge,8,8400,"The tailblade of a Glavenus. So sharp, anything in its path will be cleaved in two.",Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/1/15/MH4G-Sac_Icon_Red.png,Molten Bursa,8,6300,"A fully-developed bursa carved from a strong Glavenus. Can't even be lightly scorched, ever.",Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/8/81/MH4G-Mantle_Icon_Red.png,Glavenus Pallium,9,14550,A legendary Glavenus scale. Those who craft it rule the earth and seize the sky.,Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Hyper Glavenus Scale X,8,5940,"Darker than normal Glavenus scales, this Hyper scale emits a steady, ominous glow.",Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Scale_Icon_Dark_Red.png,Hellblade Shard,9,6930,A Hellblade Glavenus scale. A thoughtless slip with it will reduce the surrounding land to rubble.,Hellblade Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/FourthGen-Carapace_Icon_Dark_Red.png,Hellblade Cortex,9,9180,"A hard Hellblade Glavenus shell. Handled carelessly, it can reduce the world to eternal wasteland.",Hellblade Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Tigrex Shard,8,4680,A thick Tigrex scale. Made to withstand both the searing heat and the shivering cold.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Carapace_Icon_Yellow.png,Tigrex Cortex,8,6750,A heavy Tigrex shell. Even the terrible forces of nature cannot penetrate it.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Tigrex Lash,8,7500,A top-grade tail from a violent Tigrex. Requires a veteran artisan's skill and experience.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Tigrex Hardclaw,8,6300,A highly durable Tigrex claw. Tempered by the flesh and blood of its prey.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Tigrex Hardfang,8,5400,"A thick, large Tigrex fang that tore prey into unrecognizable pieces.",Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Mantle_Icon_Yellow.png,Tigrex Mantle,9,15000,A phantasmal scale of a Tigrex. Those who craft it rule the earth and seize the sky.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Hyper Tigrex Scale X,8,5610,"Darker than normal Tigrex scales, this Hyper scale emits a steady, ominous glow.",Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/73/MH4G-Scale_Icon_Blue.png,Grimclaw Shard,9,6570,A scale from a Grimclaw Tigrex. Even the dark inner layers are exceptionally hard.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/1/14/FourthGen-Carapace_Icon_Blue.png,Grimclaw Cortex,9,9450,You can see the blue blood vessels pulsating violently on the shell's exterior.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/7f/FourthGen-Claw_Icon_Dark_Blue.png,Grimclaw Hardclaw,9,8820,This high-quality Grimclaw Tigrex claw is the embodiment of ferocity.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Seregios Slavescale+,8,4410,A sharp scale that stands on end as its master angers and rips prey to awful pieces.,Seregios
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Seregios Airblade,8,5850,One of a seemingly limitless supply of wild blades shot at any who dare approach.,Seregios
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Seregios Carver+,8,7650,"Hooked talons that strike like lightning, sharp enough to rend the very air.",Seregios
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Seregios Impaler+,8,7200,"A spear-like tail so hard and sharp, it passes through prey as if they were air.",Seregios
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Seregios Breacher+,8,6300,"A sharp, robust horn with ripples as lovely as those in the most famed blades.",Seregios
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Seregios Scraper+,8,5400,A sharp wing talon. This fine specimen is as good a material as a hindleg claw.,Seregios
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Mantle_Icon_Yellow.png,Seregios Lens,9,15000,A rare pearl formed inside the body. Said to reveal invisible truths.,Seregios
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Hyper Seregios Scale X,8,5280,"Darker than normal Seregios scales, this Hyper scale emits a steady, ominous glow.",Seregios
https://static.wikia.nocookie.net/monsterhunter/images/7/78/FourthGen-Carapace_Icon_Brown.png,Diablos Carapace,6,1950,A sturdy Diablos carapace. Even harder than a normal Diablos Shell.,Diablos
https://static.wikia.nocookie.net/monsterhunter/images/7/78/FourthGen-Carapace_Icon_Brown.png,Diablos Cortex,8,5850,"The rigid cortex of a Diablos, both harder and sturdier than its carapace.",Diablos
https://static.wikia.nocookie.net/monsterhunter/images/7/7b/MH4G-Monster_Parts_Icon_Brown.png,Diablos Ridge+,6,4020,The hardest part of a Diablos's backplate. Very difficult to carve off.,Diablos
https://static.wikia.nocookie.net/monsterhunter/images/7/7b/MH4G-Monster_Parts_Icon_Brown.png,Diablos Chine,8,7500,"Tough Diablos backplate, strengthened by burning sands. An ideal material for armor.",Diablos
https://static.wikia.nocookie.net/monsterhunter/images/0/05/MH4G-Claw_Icon_Brown.png,Twisted Horn,6,2400,A twisted Diablos horn. Used in this region for many (less twisted) purposes.,Diablos
https://static.wikia.nocookie.net/monsterhunter/images/0/05/MH4G-Claw_Icon_Brown.png,Majestic Horn,6,7200,A twisted Diablos horn in great shape. Use it to make more powerful weapons.,Diablos
https://static.wikia.nocookie.net/monsterhunter/images/0/05/MH4G-Claw_Icon_Brown.png,Diablos Hardhorn,9,11520,An especially elegant Diablos horn with almost perfect shape. An extremely rare material.,Diablos
https://static.wikia.nocookie.net/monsterhunter/images/0/05/MH4G-Claw_Icon_Brown.png,Diablos Fang,6,1950,"A large, sturdy fang used in everything from weapons to ornaments.",Diablos
https://static.wikia.nocookie.net/monsterhunter/images/7/7b/MH4G-Monster_Parts_Icon_Brown.png,Diablos Tailcase,6,3840,An armored tailcase that puts iron hammers to shame. This material is a keeper.,Diablos
https://static.wikia.nocookie.net/monsterhunter/images/7/7b/MH4G-Monster_Parts_Icon_Brown.png,Diablos Tailcase+,8,7680,A tailcase heavy enough to bend a steel hammer. Unimaginably powerful.,Diablos
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Blos Medulla,7,6300,"A rare medulla. Difficult to remove, but of great interest to researchers.",Diablos
https://static.wikia.nocookie.net/monsterhunter/images/7/78/FourthGen-Carapace_Icon_Brown.png,Hyper Diablos Cortex,8,7020,"Darker than normal Diablos shell, this Hyper shell emits a steady, ominous glow.",Diablos
https://static.wikia.nocookie.net/monsterhunter/images/a/ac/FourthGen-Carapace_Icon_Dark_Blue.png,Bloodbath Cortex,9,8190,A Bloodbath Diablos hard outer shell. It wears the scars of previous battles with honor.,Bloodbath Diablos
https://static.wikia.nocookie.net/monsterhunter/images/0/0e/FourthGen-Monster_Parts_Icon_Dark_Blue.png,Bloodbath Chine,9,10500,A Bloodbath Diablos carapace. Tempered thoroughly by the blows of brave warriors.,Bloodbath Diablos
https://static.wikia.nocookie.net/monsterhunter/images/7/71/FourthGen-Claw_Icon_Dark_Red.png,Bloodbath Grimhorn,9,10800,A Bloodbath Diablos horn. Vile enough to recall the tragedies the beast has caused.,Bloodbath Diablos
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Gore Magala Shard,8,3870,"A quality scale whose jet black, lusterless surface bewitches unwary beholders.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Grey.png,Gore Magala Cortex,8,3450,"A heavy, dark carapace which offers solid equipment, but no guarantees of sanity.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Gore Magala Eclipse,8,6300,"Calamitous wings that go unseen in the night, sowing disease and reaping death.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Gore Magala Shredder,8,4740,"A grotesque claw that sows madness. Some Smithies shun it, fearing infection.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Gore Magala Lash,8,3300,A black tail covered in sharp inverted scales that shred prey at a stroke.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/55/MH4G-Mantle_Icon_Grey.png,Gore Magala Mantle,9,12000,A scale considered unfind- able. Equipment made with it yields superhuman power.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Gore Magala Sensor,8,6300,A large horn that pulses purple -- an ill omen that made this a forbidden spoil.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Hyper G.Magala Scale X,8,4650,"Darker than normal Gore Magala scales, this Hyper scale emits a steady, ominous glow.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Chaos Scale,8,5030,A shape-shifting scale whose jet-black cornified layer has turned a golden white.,Chaotic Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Diametrical Horn,8,8190,A sensory organ full of golden fibers that squeaks eerily as it hardens.,Chaotic Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Antinomic Wing,8,8190,A strange harmony between darkness and rainbow light peeking between the bones.,Chaotic Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Contary Scale,9,15600,A scale with a mix of white and black that seem to be trying to devour each other.,Chaotic Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,S.Magala Shard,8,4950,"An especially thick, white scale. Fully matured, it boasts wall-like resistance.",Shagaru Magala
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,S.Magala Cortex,8,4500,Impregnable armor. It is said humankind possesses no means of breaching it.,Shagaru Magala
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,S.Magala Lightwing,8,8190,A divine wing that guides the living toward both prosperity and ruin.,Shagaru Magala
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,S.Magala Purifier,8,6150,A Shagaru Magala claw in its hardest form. Proof of the beast's death and rebirth.,Shagaru Magala
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,S.Magala Lash,8,8580,A strong tail with inverted scales. Its pure white color is proof of its fine quality.,Shagaru Magala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Mantle_Icon_White.png,S.Magala Mantle,9,15000,A white scale believed lost. It can be used to create gear with superhuman power.,Shagaru Magala
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,S.Magala Hardhorn,8,9000,A Shagaru Magala horn. These are said to withstand the test of time and never decay.,Shagaru Magala
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Rajang Hardhorn,8,8000,"A large, majestic golden horn. All who see it feel the over- whelming bravery of its owner.",Rajang
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Rajang Hardfang,8,6750,A Rajang fang that cuts through anything. A prey's life vanishes in an instant once caught.,Rajang
https://static.wikia.nocookie.net/monsterhunter/images/4/40/MH4G-Hide_Icon_Grey.png,Rajang Wildpelt,8,5700,"A wild set of fur from a Rajang. When forged, the jet-black fur causes the wearer to rage.",Rajang
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Rajang Hardclaw,8,7500,A hard Rajang claw that's taken a multitude of lives in a manner best left unsaid.,Rajang
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Hide_Icon_Yellow.png,Gold Rajang Pelt+,8,15000,A golden pelt that shimmers with the same furious power as a Rajang.,Rajang
https://static.wikia.nocookie.net/monsterhunter/images/4/40/MH4G-Hide_Icon_Grey.png,Hyper Rajang Fur X,8,8190,"Darker than normal Rajang fur, this Hyper fur emits a steady, ominous glow.",Rajang
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Hide_Icon_Yellow.png,Rajang Apoplexy,8,8550,"A long mane which still bristles with rage. The hairs are fine, but robust.",Furious Rajang
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Rajang Heart,9,12000,A symbol of flesh-searing rage that releases massive power with every beat.,Furious Rajang
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Ghoulish Gold Gorer,8,30000,A golden horn that seethes with rage even now. Not to be touched with bare hands.,Furious Rajang
https://static.wikia.nocookie.net/monsterhunter/images/6/6e/MH4G-Scale_Icon_Dark_Green.png,Deviljho Shard,8,6300,"A heavy, high-quality Deviljho scale. Rumored to be bad luck, but is excellent material.",Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/1/14/MH4G-Hide_Icon_Dark_Green.png,Deviljho Blackpiel,8,5400,Thick hide taken from a violent Deviljho. Especially slimy and difficult to forge with.,Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/c/c0/MH4G-Claw_Icon_Dark_Green.png,Deviljho Hardfang,8,8940,"A massive fang that tears, crushes, and grinds prey without mercy.",Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/c/c0/MH4G-Claw_Icon_Dark_Green.png,Deviljho Ripper,8,6300,"An incredibly sharp, rigid talon. Even experienced handlers can be injured if not careful.",Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/5/53/MH4G-Monster_Parts_Icon_Dark_Green.png,Deviljho Flail,8,9200,A large slab of a Deviljho's leech-like tail. Even so-called experts are shocked by it.,Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/c/cc/MH4G-Mantle_Icon_Dark_Green.png,Deviljho Crook,9,15000,An unsettling scale that became warped as it absorbed the hate of the Deviljho's various prey.,Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/6/6e/MH4G-Scale_Icon_Dark_Green.png,Hyper Deviljho Scale X,8,7560,"Darker than normal Deviljho scales, this Hyper scale emits a steady, ominous glow.",Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/4/40/MH4G-Hide_Icon_Grey.png,Bloodied Ebonhide,8,10410,A hide bloodied and battered from ceaseless hunts that give it no time to dry.,Savage Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/c/c0/MH4G-Claw_Icon_Dark_Green.png,Vile Fang,8,8940,"A massive, overgrown fang that can chomp through anything. Filled with pure evil.",Savage Deviljho
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Kirin Finehide,8,9750,Beautiful Kirin hide that hunters can only fantasize of obtaining.,Kirin
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Platinum Mane,8,15620,Kirin mane that sparkles like platinum. It shimmers when kissed by the wind. Priceless.,Kirin
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Kirin Thunderlash,8,10000,The highly rare tail of Kirin. The electricity stored within causes it to glimmer.,Kirin
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Claw_Icon_Blue.png,Kirin Azure Peak,8,13500,A dangerous horn containing the charge of the thousand bolts that struck it.,Kirin
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Grey.png,Daora Cortex,8,7800,The repeated molting of skin has made this shell near impregnable.,Kushala Daora
