icon,name,rarity,capacity,value,how_to_get,category
https://static.wikia.nocookie.net/monsterhunter/images/b/be/FourthGen-Monster_Parts_Icon_Dark_Red.png,Hyper Fluxfur,8,99,4500,G-rank Hyper Rajang or Zinogre quests,Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c7/FourthGen-Ore_Icon_Dark_Purple.png,Hyper Ice Block,6,99,1500,"High-rank Hyper Blangonga, Gammoth, or Zamtrios quests",Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a0/FourthGen-Ore_Icon_Dark_Red.png,Hyper Ice Chunk,8,99,4500,"G-rank Hyper Barioth, Blangonga, Gammoth, or Zamtrios quests",Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e7/FourthGen-Scale_Icon_Dark_Purple.png,Hyper Draco. Scale,6,99,2000,"High-rank Hyper Deviljho, Gold Rathian, Gore Magala, or Silver Rathalos quests",Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Scale_Icon_Dark_Red.png,Hyper Draco. Scale+,8,99,6000,"G-rank Hyper Deviljho, Gold Rathian, Gore Magala, or Silver Rathalos quests",Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/3/35/FourthGen-Medicine_Icon_Dark_Purple.png,Hyper Toxin,6,99,1500,"High-rank Hyper Gypceros, Rathalos, Rathian, Gold Rathian, or Yian Garuga quests",Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/f/fb/FourthGen-Medicine_Icon_Dark_Red.png,Hyper Potent Toxin,8,99,4500,"G-rank Hyper Basarios, Gypceros, Nerscylla, Rathalos, Rathian, Gold Rathian, or Yian Garuga quests",Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/3/35/FourthGen-Medicine_Icon_Dark_Purple.png,Hyper Paratoxin,6,99,1500,High-rank Hyper Najarala quests,Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/f/fb/FourthGen-Medicine_Icon_Dark_Red.png,Hyper Potent Paratoxin,8,99,4500,G-rank Hyper Najarala quests,Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/c/cf/FourthGen-Sac_Icon_Dark_Purple.png,Hyper Sleep Sac,6,99,1500,High-rank Hyper Malfestio quests,Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a3/FourthGen-Sac_Icon_Dark_Red.png,Hyper Torpor Sac,8,99,4500,"G-rank Hyper Malfestio, Gravios, or Nerscylla quests",Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/3/35/FourthGen-Medicine_Icon_Dark_Purple.png,Hyper Narcotoxin,6,99,1500,High-rank Hyper Plesioth or Uragaan quests,Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/f/fb/FourthGen-Medicine_Icon_Dark_Red.png,Hyper Potent Narcotoxin,8,99,4500,G-rank Hyper Plesioth or Uragaan quests,Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/3/35/FourthGen-Medicine_Icon_Dark_Purple.png,Hyper Catalyst,6,99,2000,High-rank Hyper Brachydios quests,Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/f/fb/FourthGen-Medicine_Icon_Dark_Red.png,Hyper Catalyst+,8,99,6000,G-rank Hyper Brachydios quests,Hyper Monster Items
https://static.wikia.nocookie.net/monsterhunter/images/2/2c/MH4G-Coin_Icon_White.png,Khezu Coin,4,99,300,"Reward from Arena Quest ""Grudge Match: Khezu""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/2/27/MH4G-Coin_Icon_Brown.png,Najarala Coin,4,99,400,"Reward from Arena Quest ""Grudge Match: Najarala""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/2/29/MH4G-Coin_Icon_Red.png,Rathalos Coin,4,99,500,"Reward from Arena Quest ""Grudge Match: Rathalos""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/6/69/MH4G-Coin_Icon_Orange.png,Kecha Coin,6,99,800,"Reward from Arena Quest ""Grudge Match: Kecha Wacha""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Coin_Icon_Blue.png,Plesioth Coin,6,99,900,"Reward from Arena Quest ""Grudge Match: Plesioth""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Coin_Icon_Blue.png,Brachydios Coin,6,99,1000,"Reward from Arena Quest ""Grudge Match: Brachydios""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Coin_Icon_Blue.png,Gypceros Coin,4,99,300,"Reward from Arena Quest ""Grudge Match: Gypceros""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/a6/MH4G-Coin_Icon_Green.png,Drome Coin,6,99,900,"Reward from Arena Quest ""Grudge Match: Bird Wyverns""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/6/6f/MH4G-Coin_Icon_Purple.png,Garuga Coin,8,99,1500,"Reward from Arena Quest ""Grudge Match: Yian Garuga""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/2/27/MH4G-Coin_Icon_Brown.png,Uragaan Coin,8,99,1700,"Reward from Arena Quest ""Grudge Match: Uragaan""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/00/MH4G-Coin_Icon_Yellow.png,Seregios Coin,8,99,1900,"Reward from Arena Quest ""Grudge Match: Seregios""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/2/29/MH4G-Coin_Icon_Red.png,Tetsucabra Coin,8,99,600,"Reward from Arena Quest ""Grudge Match: Tetsucabra""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/4/47/MH4G-Coin_Icon_Pink.png,Congalala Coin,8,99,300,"Reward from Arena Quest ""Grudge Match: Congalala""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/6/6f/MH4G-Coin_Icon_Purple.png,Horns Coin,8,99,0,Reward from G-rank quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/e/e9/MH4G-Meal_Ticket_Icon_White.png,Voucher,4,99,500,Reward from eating at the Canteen,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/MH4G-Meal_Ticket_Icon_Yellow.png,Gourmet Voucher,5,99,1000,Reward from eating at the Canteen,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/f/f9/MH4G-Ticket_Icon_Orange.png,Commendation,4,99,0,Reward from some Low-rank and High-rank Elder Dragon and multi-monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/f/f9/MH4G-Ticket_Icon_Orange.png,Commendation G,5,99,0,Reward from some High-rank and G-rank Elder Dragon and multi-monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/f/f9/MH4G-Ticket_Icon_Orange.png,Commendation XX,8,99,0,Reward from some G-rank Elder Dragon and multi-monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Accolade,4,99,0,Reward from some Low-rank and High-rank multi-monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Accolade G,5,99,0,Reward from some High-rank and G-rank multi-monster and Elder Dragon quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Accolade XX,8,99,0,Reward from some G-rank Elder Dragon and multi-monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Distinction,9,99,0,Reward from G4 single-monster (non-Elder Dragon) quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/7/75/MH4G-Ticket_Icon_Dark_Green.png,Privilege,8,99,0,Horns Coins Exchange (HR 11 required),Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/7/75/MH4G-Ticket_Icon_Dark_Green.png,Privilege G,9,99,0,Horns Coins Exchange (HR break required),Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/f/f9/MH4G-Ticket_Icon_Orange.png,Triumph,9,99,0,"G-rank Nakarkos, Akantor, Ukanlos, Amatsu, Alatreon, Fatalis, Crimson Fatalis, and White Fatalis quests",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Pawprint Stamp,5,99,0,Shiny drop from Felyne and Melynx,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Pawprint Ticket,8,99,0,Shiny drop from G-rank Felyne and Melynx,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/MH4G-Ticket_Icon_Light_Green.png,Bherna Ticket,5,99,0,Reward from Bherna Elder for completing Bherna Village requests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/MH4G-Ticket_Icon_Light_Green.png,Bherna Ticket G,8,99,0,Reward from Bherna Elder for completing G-rank Bherna Village requests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Kokoto Ticket,5,99,0,Reward from Kokoto Elder for completing Kokoto Village requests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Kokoto Ticket G,8,99,0,Reward from Kokoto Elder for completing G-rank Kokoto Village requests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/3/35/MH4G-Ticket_Icon_Light_Blue.png,Pokke Ticket,5,99,0,Reward from Pokke Elder for completing Pokke Village requests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/3/35/MH4G-Ticket_Icon_Light_Blue.png,Pokke Ticket G,8,99,0,Reward from Pokke Elder for completing G-rank Pokke Village requests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Yukumo Ticket,5,99,0,Reward from Yukumo Elder for completing Yukumo Village requests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Yukumo Ticket G,8,99,0,Reward from Yukumo Elder for completing G-rank Yukumo Village requests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Wycademy Ticket,5,99,0,Reward from Chief Researcher for hunting Gold Crown-sized monsters,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Wycademy Ticket G,8,99,0,Reward from Chief Researcher for completing G-rank quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/3/35/MH4G-Ticket_Icon_Light_Blue.png,Soaratorium Ticket,7,99,0,Reward from Wyventurer for completing High-rank village quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1e/MH4G-Ticket_Icon_Purple.png,Pub Ticket,8,99,0,Reward from Pub Manager for completing certain G-rank quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Palico Ticket,5,99,0,Reward for using Palicos in quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Palico Ticket G,8,99,0,Reward for using Palicos in G-rank quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Airship Ticket,5,99,0,Reward for completing quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Airship Ticket G,8,99,0,Reward for completing G-rank quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/MH4G-Meal_Ticket_Icon_Yellow.png,Bistro Ticket,5,99,0,Reward from Felyne Chefs for eating at the Canteen,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/MH4G-Meal_Ticket_Icon_Yellow.png,Bistro Ticket G,8,99,0,Reward from Gourmew Chef for eating at the Canteen,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Trade Ticket,5,99,0,"Reward from Neko (Means ""Cat"") for using the Trader",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Footbath Ticket,5,99,0,Reward from Bath Cattendant for completing requests from Yukumo Village footbath visitors,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/c/ce/MH4G-Ticket_Icon_Brown.png,Bronze Guild Ticket,5,99,0,Reward from quests given by Guild Managers,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/c/ce/MH4G-Ticket_Icon_Brown.png,Gold Guild Ticket,8,99,0,Reward from some G-rank multi-monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/5/5e/MH4G-Ticket_Icon_Green.png,Blackbelt Ticket,4,99,0,Reward from Low-rank Arena Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/5/5e/MH4G-Ticket_Icon_Green.png,Expert Ticket,5,99,0,Reward from High-rank Arena Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/5/5e/MH4G-Ticket_Icon_Green.png,Expert Ticket G,8,99,0,Reward from G-rank Arena Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/5/5e/MH4G-Ticket_Icon_Green.png,Legend Ticket,6,99,0,Reward from High-rank Arena Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/5/5e/MH4G-Ticket_Icon_Green.png,Legend Ticket G,9,99,0,Reward from G-rank Arena Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/5/5e/MH4G-Ticket_Icon_Green.png,VE Ticket,4,99,0,Reward for accumulating HR Points,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/5/5e/MH4G-Ticket_Icon_Green.png,VE Deluxe Ticket,4,99,0,Reward for accumulating HR Points,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/MH4G-Ticket_Icon_Grey.png,VE Bronze Ticket,4,99,0,Reward for Raising the Unity Level on your Guild Card,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,VE Silver Ticket,4,99,0,Reward for Raising the Unity Level on your Guild Card,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,VE Golden Ticket,4,99,0,Reward for Raising the Unity Level on your Guild Card,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/3/35/MH4G-Ticket_Icon_Light_Blue.png,VE Cosmic Ticket,4,99,0,Reward for Raising the Unity Level on your Guild Card,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,EX Rathalos Ticket EX,6,99,0,"Reward from Village Quest ""Advanced: Invoking Rath""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,EX Rathalos Ticket S EX,7,99,0,"Reward from Hub Quest ""Wyverns All Around Us""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/MH4G-Ticket_Icon_Grey.png,EX Lavasioth Ticket EX,6,99,0,"Reward from Hub Quest ""The Magma's Rage""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,EX Tigrex Ticket EX,6,99,0,"Reward from Hub Quest ""Tigrex, Tigrex, Burning Bright""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,EX Tigrex Ticket S EX,7,99,0,"Reward from Village Quest ""Advanced: Seismic Scares""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/6/66/MH4G-Ticket_Icon_Teal.png,EX Zinogre Ticket EX,6,99,0,"Reward from Hub Quest ""The Wolf and the Footbath""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,EX Brachydios Ticket EX,6,99,0,"Reward from Hub Quest ""Steam and Smoke""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/MH4G-Ticket_Icon_Grey.png,EX Gore Magala Ticket EX,6,99,0,"Reward from Hub Quest ""Watch Your Steppe""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,EX S.Magala Ticket EX,7,99,0,"Reward from Village Quest ""Advanced: Nothing is Sacred""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/MH4G-Ticket_Icon_Grey.png,EX Daora Ticket EX,7,99,0,"Reward from Event Quest ""The Steel Vanguard""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1e/MH4G-Ticket_Icon_Purple.png,EX Chameleos Ticket EX,7,99,0,"Reward from Event Quest ""The Formless One""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,EX Teostra Ticket EX,7,99,0,"Reward from Event Quest ""The Exploding Flame King""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,EX G.Rathian Ticket EX,7,99,0,"Reward from Event Quest ""Moonlit Tryst""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,EX S.Rathalos Ticket EX,7,99,0,"Reward from Event Quest ""Moonlit Tryst""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Ticket_Icon_Pink.png,EX Congalala Ticket EX,8,99,0,"Reward from Hub Quest ""Interruption: Conga Line""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,EX Lao-Shan Lung Ticket EX,9,99,0,"Reward from Hub Quest ""Material Old Girl""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,EX Lao-Shan Lung Ticket S EX,9,99,0,"Reward from Event Quest ""Lao-Shan Lung Time No See""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,EX C.Fatalis Ticket EX,9,99,0,"Reward from Event Quest ""To Slay a Legend""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,EX Old Fatalis Ticket EX,9,99,0,"Reward from Event Quest ""Defy the Prophecy""",Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/c/cb/FourthGen-Ticket_Icon_Dark_Purple.png,Hyper Hunter I,6,99,0,Reward from 6★ Hyper Monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/c/cb/FourthGen-Ticket_Icon_Dark_Purple.png,Hyper Hunter II,6,99,0,Reward from 7★ Hyper Monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/c/cb/FourthGen-Ticket_Icon_Dark_Purple.png,Hyper Hunter III,6,99,0,Reward from 7★ Hyper Monster marathon and 6★ Threat Level Hyper Monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Hyper Hunter IV,8,99,0,Reward from G2 Hyper Monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Hyper Hunter V,8,99,0,Reward from G3 Hyper Monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Hyper Hunter VI,8,99,0,Reward from G4 Hyper Monster quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Redhelm Hunter I - XV -15,6-8,99,0,Reward from Redhelm Arzuros Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/c/ce/MH4G-Ticket_Icon_Brown.png,Snowbaron Hunter I - XV -15,6-8,99,0,Reward from Snowbaron Lagombi Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Stonefist Hunter I - XV -15,6-8,99,0,Reward from Stonefist Hermitaur Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1e/MH4G-Ticket_Icon_Purple.png,Dreadqueen Hunter I - XV -15,6-8,99,0,Reward from Dreadqueen Rathian Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Drilltusk Hunter I - XV -15,6-8,99,0,Reward from Drilltusk Tetsucabra Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/8/8a/FourthGen-Ticket_Icon_Dark_Blue.png,Silverwind Hunter I - XV -15,6-8,99,0,Reward from Silverwind Nargacuga Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/c/ce/MH4G-Ticket_Icon_Brown.png,Crystalbeard Hunter I - XV -15,6-8,99,0,Reward from Crystalbeard Uragaan Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/c/cb/FourthGen-Ticket_Icon_Dark_Purple.png,Deadeye Hunter I - XV -15,6-8,99,0,Reward from Deadeye Yian Garuga Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Dreadking Hunter I - XV -15,6-8,99,0,Reward from Dreadking Rathalos Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Thunderlord Hunter I - XV -15,6-8,99,0,Reward from Thunderlord Zinogre Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Grimclaw Hunter I - XV -15,6-8,99,0,Reward from Grimclaw Tigrex Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Hellblade Hunter I - XV -15,6-8,99,0,Reward from Hellblade Glavenus Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/8/8a/FourthGen-Ticket_Icon_Dark_Blue.png,Nightcloak Hunter I - V -,8,99,0,Reward from Nightcloak Malfestio Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Rustrazor Hunter I - V -,8,99,0,Reward from Rustrazor Ceanataur Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Soulseer Hunter I - V -,8,99,0,Reward from Soulseer Mizutsune Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/6/66/MH4G-Ticket_Icon_Teal.png,Boltreaver Hunter I - V -,8,99,0,Reward from Boltreaver Astalos Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Elderfrost Hunter I - V -,8,99,0,Reward from Elderfrost Gammoth Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Bloodbath Hunter I - V -,8,99,0,Reward from Bloodbath Diablos Special Permit Quests,Coins & Tickets
https://static.wikia.nocookie.net/monsterhunter/images/5/53/MH4G-Map_Icon_White.png,Map,1,1,0,Always in supply box,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/9/90/MH4G-Medicine_Icon_Green.png,First-aid Med,1,10,0,"Supply Box or gathering in Arena, Slayground, or Moat Arena or shiny drop from Felyne",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/9/90/MH4G-Medicine_Icon_Green.png,First-aid Med+,2,10,0,"Combine Honey and First-aid Med or Supply Box in G-rank quests and high-end High-rank quests or gathering in Arena, Slayground, or Moat Arena",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/e/ea/MH4G-Meat_Icon_Orange.png,Ration,1,10,0,"Supply Box or gathering in Arena, Slayground, or Moat Arena, also a Melynx Shiny Drop",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/MH4G-BBQ_Icon_Orange.png,Portable Spit,1,1,0,Supply Box during the tutorial quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f3/MH4G-Whetstone_Icon_Yellow.png,Mini Whetstone,1,10,0,"Supply Box or gathering in Arena, Slayground, or Moat Arena",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/MH4G-Sac_Icon_Blue.png,EZ Max Potion,2,3,0,Supply Box during specific Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/MH4G-Sac_Icon_Blue.png,EZ Lifepowder,2,2,0,Supply Box during specific Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e1/MH4G-Sac_Icon_Teal.png,EZ Dust of Life,3,2,0,Supply Box during specific Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/f/fb/FourthGen-Medicine_Icon_Dark_Red.png,EZ Hunter's Drink,3,3,0,Supply Box during specific Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/a/ac/MH4G-Ball_Icon_Blue.png,EZ Flash Bomb,2,1,0,"Supply Box or gathering in Arena, Slayground, or Moat Arena, also a Felyne Shiny Drop",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/7/7d/MH4G-Ball_Icon_Dark_Green.png,EZ Sonic Bomb,2,1,0,Supply Box during specific Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/6/6f/MH4G-Smoke_Icon_Green.png,EZ Farcaster,2,1,0,Supply Box during specific Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/7/71/MH4G-Trap_Icon_Purple.png,EZ Shock Trap,3,1,0,"Supply Box or gathering in Arena, Slayground, or Moat Arena, also a Melynx Shiny Drop",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/8/84/MH4G-Trap_Icon_Blue.png,EZ Pitfall Trap,3,1,0,Supply Box during specific Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/0/0a/MH4G-Bomb_Icon_Blue.png,EZ Barrel Bomb L,3,1,0,"Supply Box during specific Quests, gathering in Arena, Slayground, or Moat Arena",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/2/24/MH4G-Bomb_Icon_Yellow.png,Anti-dragon Bomb,3,10,0,Supply Box during specific Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e2/MH4G-Shot_Icon_Grey.png,Ballista Ammo,5,10,0,"Supply Box during specific Quests, gathering in Sacred Pinnacle, Wyvern's End, Fortress, Castle Schrade",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/c/cf/MH4G-Shot_Icon_Orange.png,One-shot Binder,3,1,0,"Shiny Drop from Nakarkos, gathering in Castle Schrade",Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/0/00/MH4G-Coin_Icon_Yellow.png,Dense Marcoal,5,1,0,Supply Box in Fortress,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e2/MH4G-Shot_Icon_Grey.png,Cannon Ammo,5,1,0,"Gathering in Fortress and Castle Schrade, supply drop in Forlorn Citadel",Supply Items
